name,brand,month,qty,price_unit,total_sales
GUERRERO (QRO),HUAWEI,June,4,4050.8631034475,16203.45241379
ALAMEDA (QRO),NOKIA,July,8,2025.0012068987498,16200.009655189999
CORREGIDORA 2 (QRO),BLU,April,16,1012.068275863125,16193.09241381
BOULEVARES (QRO),HONOR,September,4,4029.3115517275,16117.24620691
GUERRERO (QRO),ZTE,May,9,1790.325593868889,16112.93034482
LEON CENTRO (LEON),HISENSE,November,6,2671.5523563216666,16029.31413793
MAYOREO (QRO),XIAOMI,January,9,1780.7483141766668,16026.73482759
OBREGON (LEON),HUAWEI,June,5,3193.1034200000004,15965.517100000001
PARQUE (CELAYA),XIAOMI,October,5,3188.622344828,15943.11172414
PLAZA PATIO (QRO),HISENSE,May,6,2657.18413793,15943.10482758
ALLENDE (QRO),BLU,December,26,605.9020159165384,15753.452413829998
MADERO (QRO),HONOR,January,4,3921.5549137925,15686.21965517
CORREGIDORA 2 (QRO),REALME,June,6,2614.08091954,15684.48551724
ANTEA (QRO),MOTO,June,3,5206.322643676666,15618.96793103
GALERIAS (QRO),XIAOMI,October,3,5200.290574713333,15600.871724139999
ALLENDE (QRO),HISENSE,October,5,3120.002344828,15600.01172414
PLAZA PATIO (QRO),ZTE,December,10,1559.484,15594.84
CORREGIDORA 3 (QRO),ZTE,January,12,1320.4545454545455,15558.619999999999
OBREGON (LEON),XIAOMI,February,6,2585.346666666667,15512.08
GUERRERO (QRO),ZTE,November,11,1408.0033862072726,15488.03724828
ANTEA (QRO),MOTO,September,8,1928.55698275875,15428.45586207
ALLENDE (CELAYA),HISENSE,April,5,3085.344,15426.720000000001
VIA ALTA SUR (LEON),MOTO,May,3,5114.08,15342.24
CORREGIDORA 2 (QRO),ZTE,April,9,1745.0444827587498,15339.66586207
URBAN (QRO),MOTO,July,3,5085.34724138,15256.04172414
CORREGIDORA 2 (QRO),HUAWEI,October,4,3813.795,15255.18
CORREGIDORA 2 (QRO),HISENSE,October,6,2535.0589655183335,15210.35379311
ANTEA (QRO),MOTO,April,3,5056.608735633333,15169.8262069
CONSTITUYENTES (QRO),HONOR,September,4,3792.24258621,15168.97034484
PARQUE (CELAYA),NOKIA,May,6,2527.875632185,15167.25379311
HIDALGO (CELAYA),XIAOMI,February,6,2527.8742333333334,15167.2454
HIDALGO (CELAYA),LANIX,April,8,1895.6904249999998,15165.523399999998
ANTEA (QRO),HONOR,November,4,3790.4925862075,15161.97034483
PARQUE (QRO),ZTE,June,7,2159.2364532014285,15114.655172409999
CORREGIDORA 2 (QRO),ZTE,September,10,1507.75937931,15077.5937931
HIDALGO (CELAYA),HISENSE,October,5,3007.760946898,15038.80473449
OBREGON (LEON),HISENSE,June,4,3749.99995,14999.9998
PLAZA MAYOR (LEON),XIAOMI,May,5,2999.137931034,14995.68965517
FIESTA (IRAPUATO),XIAOMI,June,5,2999.137931034,14995.68965517
GUERRERO (QRO),HISENSE,June,6,2499.138735635,14994.83241381
PORTAL (QRO),HONOR,November,4,3727.5880172425,14910.35206897
ANDADOR (CELAYA),HUAWEI,May,4,3727.586943965,14910.34777586
PARQUE (CELAYA),HISENSE,June,6,2484.77,14908.619999999999
ALLENDE (QRO),LANIX,May,8,1852.5849137937498,14820.679310349999
CORREGIDORA 4 (QRO),ZTE,October,11,1347.101818181818,14818.119999999999
ANTEA (QRO),MOTO,October,3,4912.93,14738.79
GALERIAS (QRO),MOTO,February,5,2947.416,14737.08
LA CRUZ (QRO),XIAOMI,February,6,2456.035229885,14736.21137931
GUERRERO (QRO),BLU,April,17,866.2787018264706,14726.73793105
GALERIAS (QRO),MOTO,January,5,2943.0199999999995,14715.099999999999
ANTEA (QRO),XIAOMI,April,3,4884.1954023,14652.5862069
ALAMEDA (QRO),HISENSE,October,5,2930.345655174,14651.72827587
FIESTA (IRAPUATO),ZTE,May,9,1627.49183908,14647.42655172
ANTEA (QRO),XIAOMI,June,3,4855.459770116667,14566.37931035
MADERO (QRO),HONOR,November,4,3641.38051724,14565.52206896
ANDADOR (CELAYA),HONOR,February,4,3641.380225,14565.5209
GUERRERO (QRO),ZTE,September,9,1613.1229885055554,14518.10689655
MADERO (LEON),HISENSE,June,5,2895.6908965499997,14478.45448275
ALAMEDA (QRO),XIAOMI,February,6,2412.9321264366667,14477.59275862
FIESTA (IRAPUATO),ZTE,July,8,1809.48168103375,14475.85344827
ANTEA (QRO),XIAOMI,October,3,4797.99045977,14393.97137931
OBREGON (LEON),XIAOMI,May,4,3849.99997816,14393.96545172
PLAZA PATIO (QRO),HISENSE,January,5,2878.448689656,14392.24344828
ANDADOR (CELAYA),XIAOMI,February,6,2398.5633333333335,14391.380000000001
OBREGON (LEON),HISENSE,August,5,2862.01374,14310.0687
VIA ALTA SUR (LEON),XIAOMI,February,4,3576.7256896549998,14306.902758619999
PARQUE (CELAYA),HONOR,November,4,3576.7251508625,14306.90060345
ANDADOR (CELAYA),HUAWEI,July,4,3576.724081895,14306.89632758
ANTEA (QRO),HONOR,December,4,3576.723189655,14306.89275862
CORREGIDORA 4 (QRO),NOKIA,July,8,1787.93193965625,14303.45551725
LA VICTORIA (QRO),APPLE,August,1,14223.27586207,14223.27586207
MADERO (LEON),XIAOMI,August,4,3555.1750862075,14220.70034483
CONSTITUYENTES (QRO),HONOR,October,4,3555.1730172424996,14220.692068969998
CORREGIDORA 4 (QRO),HISENSE,June,5,2843.966369656,14219.83184828
PARQUE (CELAYA),XIAOMI,July,4,3533.6212931025,14134.48517241
ANDADOR (CELAYA),NOKIA,June,7,2018.8423472914287,14131.89643104
LEON CENTRO (LEON),NOKIA,November,8,1674.6257142857141,14053.380000000001
HIDALGO (CELAYA),LANIX,July,7,1981.8986206900001,13873.29034483
ALAMEDA (QRO),NOKIA,August,9,1541.3805363977779,13872.42482758
PLAZA MAYOR (LEON),ZTE,August,9,1537.4506130266666,13837.05551724
CORREGIDORA 4 (QRO),HONOR,July,3,4596.841494256667,13790.52448277
PARQUE (CELAYA),HONOR,July,3,4596.841494256667,13790.52448277
HIDALGO 2 (CELAYA),HISENSE,December,5,2757.75936,13788.7968
MADERO (QRO),HISENSE,May,5,2757.757586206,13788.78793103
FIESTA (IRAPUATO),NOKIA,April,7,1969.58,13787.06
CORREGIDORA 3 (QRO),NOKIA,August,9,1531.7055172422222,13785.34965518
ALAMEDA (QRO),KODAK,August,10,1378.44827586,13784.4827586
MADERO (LEON),HISENSE,January,6,2290.805,13744.83
HIDALGO 2 (CELAYA),HISENSE,September,5,2740.519166208,13702.59583104
ALLENDE (QRO),BLU,July,20,681.8960862074999,13637.92172415
CORREGIDORA 4 (QRO),BLU,April,9,1512.54842912,13612.93586208
LA VICTORIA (QRO),HUAWEI,October,3,4510.633333333334,13531.900000000001
CONSTITUYENTES (QRO),SAM,February,5,2706.033448276,13530.16724138
CORREGIDORA 4 (QRO),ZTE,August,8,1690.94780172375,13527.58241379
CONSTITUYENTES (QRO),XIAOMI,July,2,6730.0,13460.0
ALAMEDA (QRO),HUAWEI,January,2,6723.277068965001,13446.554137930001
ANTEA (QRO),SAM,August,4,3361.424310345,13445.69724138
GALERIAS (QRO),MOTO,April,4,3361.2087068974997,13444.834827589999
HIDALGO 2 (CELAYA),HONOR,January,4,3361.20682931,13444.82731724
LA CRUZ (QRO),HISENSE,June,5,2688.793793106,13443.96896553
LEON CENTRO (LEON),ZTE,April,7,1920.4442857142858,13443.11
FIESTA (IRAPUATO),BLU,May,37,763.5780603462499,13433.73448277
CORREGIDORA 4 (QRO),NOKIA,October,12,1118.3655747108332,13420.386896529999
CONSTITUYENTES (QRO),NOKIA,May,5,2671.551724138,13357.75862069
MADERO (QRO),MOTO,November,3,4424.45,13273.349999999999
PLAZA PATIO (QRO),HISENSE,April,5,2654.308413794,13271.54206897
PARQUE (QRO),ZTE,November,10,1322.412724138,13224.12724138
FIESTA (IRAPUATO),HISENSE,June,4,3296.55310345,13186.2124138
ALAMEDA (QRO),ZTE,August,6,2191.66729885,13150.003793099999
GALERIAS (QRO),HONOR,July,3,4366.954827590001,13100.86448277
MAYOREO (QRO),HONOR,December,3,4366.95402298,13100.862068940001
CORREGIDORA 4 (QRO),HISENSE,May,6,2183.0449597716665,13098.26975863
CORREGIDORA 2 (QRO),ZTE,July,7,1871.0591133014284,13097.41379311
URBAN (QRO),MOTO,April,5,2602.9312303439997,13014.656151719999
MADERO (QRO),SAM,February,4,3253.4487,13013.7948
LA CRUZ (QRO),HISENSE,April,5,2602.584,13012.92
LA VICTORIA (QRO),ZTE,May,8,1626.2931034475,13010.34482758
LEON CENTRO (LEON),ZTE,November,8,1625.46775862,13003.74206896
ALLENDE (QRO),BLU,October,23,563.2308443791304,12954.30942072
BOULEVARES (QRO),MOTO,December,4,3231.895,12927.58
FIESTA (IRAPUATO),NOKIA,September,7,1846.4318719214284,12925.02310345
FIESTA (IRAPUATO),HISENSE,April,8,1861.204068966,12924.11034483
MADERO (LEON),HONOR,August,3,4280.749540233333,12842.2486207
FIESTA (IRAPUATO),HUAWEI,June,4,3210.3448275875,12841.37931035
HIDALGO (CELAYA),HONOR,October,4,3188.79551724,12755.18206896
PARQUE (CELAYA),HISENSE,July,5,2550.8641379299997,12754.32068965
ALLENDE (CELAYA),LANIX,May,6,2125.5733333333333,12753.439999999999
FIESTA (IRAPUATO),HUAWEI,May,3,4223.276091953333,12669.82827586
PLAZA PATIO (QRO),HISENSE,June,4,3167.241810345,12668.96724138
VIA ALTA SUR (LEON),HISENSE,May,4,3167.24,12668.96
ANTEA (QRO),MOTO,February,5,2533.623931036,12668.11965518
ANDADOR (CELAYA),HONOR,December,3,4194.540190803334,12583.62057241
ALLENDE (CELAYA),HONOR,November,4,3145.6914655150003,12582.765862060001
ALAMEDA (QRO),ZTE,November,9,1397.6065517244444,12578.45896552
URBAN (QRO),APPLE,April,1,12499.13793103,12499.13793103
BOULEVARES (QRO),APPLE,June,1,12499.13793103,12499.13793103
URBAN (QRO),APPLE,June,1,12499.13793103,12499.13793103
CORREGIDORA 3 (QRO),APPLE,July,1,12499.13793103,12499.13793103
CORREGIDORA 4 (QRO),APPLE,May,1,12499.13793103,12499.13793103
CORREGIDORA 4 (QRO),APPLE,June,1,12499.13793103,12499.13793103
PARQUE (QRO),APPLE,April,1,12499.13793103,12499.13793103
ALLENDE (QRO),APPLE,June,1,12499.13793103,12499.13793103
PLAZA MAYOR (LEON),APPLE,May,1,12499.13793103,12499.13793103
ALAMEDA (QRO),XIAOMI,August,3,4137.07137931,12411.214137930001
HIDALGO 2 (CELAYA),XIAOMI,August,4,3102.587235345,12410.34894138
CONSTITUYENTES (QRO),HISENSE,May,4,3102.58586207,12410.34344828
FIESTA (IRAPUATO),REALME,January,5,2481.895172412,12409.47586206
CORREGIDORA 3 (QRO),ZTE,October,8,1550.86375,12406.91
GUERRERO (QRO),HUAWEI,September,3,4108.335098276667,12325.00529483
HIDALGO (CELAYA),LANIX,August,6,2053.737226436667,12322.42335862
ANTEA (QRO),XIAOMI,February,3,4079.60045977,12238.80137931
ANTEA (QRO),XIAOMI,January,5,2447.4139999999998,12237.07
PLAZA PATIO (QRO),KODAK,August,9,1354.5019157066665,12190.51724136
MADERO (QRO),XIAOMI,August,3,4050.8631034466666,12152.58931034
MAYOREO (QRO),MOTO,November,3,4050.862183906667,12152.58655172
ALLENDE (CELAYA),NOKIA,June,5,2430.171989656,12150.85994828
CORREGIDORA 4 (QRO),ZTE,April,7,1723.276945812857,12062.93862069
ALAMEDA (QRO),XIAOMI,June,2,5990.51810345,11981.0362069
MADERO (LEON),ZTE,April,7,1711.33,11979.31
CORREGIDORA 4 (QRO),NOKIA,August,10,1197.4147586200002,11974.1475862
ALLENDE (QRO),ZTE,February,10,1197.413,11974.13
PLAZA MAYOR (LEON),ZTE,October,9,1322.2844444444445,11900.56
PARQUE (CELAYA),XIAOMI,April,2,5947.415,11894.83
CORREGIDORA 4 (QRO),HISENSE,January,5,2378.452,11892.26
HIDALGO (CELAYA),HISENSE,December,5,2378.44813793,11892.24068965
ANDADOR (CELAYA),HISENSE,April,4,2962.715,11850.86
ALLENDE (CELAYA),HUAWEI,July,3,3935.9203448266667,11807.76103448
ANDADOR (CELAYA),HUAWEI,April,3,3935.9194666666667,11807.7584
BOULEVARES (QRO),XIAOMI,April,3,3935.91862069,11807.75586207
HIDALGO 2 (CELAYA),HISENSE,June,4,2951.7240715525,11806.89628621
PLAZA MAYOR (LEON),ZTE,April,7,1686.6991625614285,11806.89413793
PARQUE (QRO),ZTE,May,5,2361.2069655160003,11806.03482758
PLAZA MAYOR (LEON),ZTE,June,7,1686.33004926,11804.31034482
ALAMEDA (QRO),ZTE,December,8,1475.43,11803.44
ALLENDE (QRO),BLU,November,18,653.8315682005555,11768.96822761
FIESTA (IRAPUATO),ZTE,November,9,1306.6093869733331,11759.484482759999
MADERO (QRO),HONOR,February,3,3907.1866666666665,11721.56
GUERRERO (QRO),HONOR,August,3,3907.1855172433334,11721.55655173
LA CRUZ (QRO),MOTO,December,4,2930.17,11720.68
HIDALGO 2 (CELAYA),XIAOMI,February,5,2343.96634,11719.831699999999
ALLENDE (CELAYA),LANIX,April,5,2343.96488,11719.8244
FIESTA (IRAPUATO),LANIX,April,6,1953.1593103449998,11718.955862069999
MADERO (QRO),HISENSE,September,4,2919.5460344825,11678.18413793
OBREGON (LEON),HISENSE,November,5,2326.726413794,11633.63206897
CORREGIDORA 4 (QRO),REALME,January,5,2326.72,11633.599999999999
ALAMEDA (QRO),HISENSE,January,6,1938.7933333333333,11632.76
CONSTITUYENTES (QRO),HISENSE,April,6,1938.7918287366665,11632.750972419999
PLAZA PATIO (QRO),HUAWEI,May,3,3875.5732149433334,11626.71964483
PARQUE (CELAYA),HUAWEI,April,3,3849.713433333333,11549.1403
LA VICTORIA (QRO),HUAWEI,November,3,3849.7125287333333,11549.1375862
MADERO (QRO),XIAOMI,November,4,2887.068448275,11548.2737931
GUERRERO (QRO),LANIX,September,7,1649.38507389,11545.69551723
CORREGIDORA 4 (QRO),HISENSE,December,5,2292.243517242,11461.21758621
BOULEVARES (QRO),NOKIA,May,5,2292.242275862,11461.21137931
MADERO (QRO),XIAOMI,February,5,2292.2419999999997,11461.21
LA CRUZ (QRO),XIAOMI,November,5,2292.241862068,11461.20931034
FIESTA (IRAPUATO),HUAWEI,November,3,3792.24229885,11376.72689655
GALERIAS (QRO),HONOR,November,3,3792.2421839066665,11376.72655172
PLAZA PATIO (QRO),NOKIA,May,6,1895.6895402316666,11374.137241389999
FIESTA (IRAPUATO),LANIX,May,6,1895.689310345,11374.13586207
CORREGIDORA 4 (QRO),ALCATEL,May,6,1888.5085057466665,11331.051034479999
HIDALGO 2 (CELAYA),HUAWEI,April,3,3774.9975666666664,11324.992699999999
URBAN (QRO),MOTO,February,4,2822.415,11289.66
FIESTA (IRAPUATO),BLU,April,10,1128.4485862079998,11284.485862079999
FIESTA (IRAPUATO),HONOR,November,3,3753.8168965500004,11261.45068965
MAYOREO (QRO),MOTO,September,2,5611.206896539999,11222.413793079999
PARQUE (QRO),APPLE,September,1,11207.0,11207.0
ALAMEDA (QRO),APPLE,July,1,11206.03,11206.03
ANDADOR (CELAYA),XIAOMI,June,3,3734.7701149433337,11204.31034483
CORREGIDORA 4 (QRO),ZTE,July,6,1866.954827585,11201.72896551
CORREGIDORA 4 (QRO),LANIX,May,6,1866.9533908033334,11201.72034482
CORREGIDORA 4 (QRO),ZTE,September,8,1400.0009094825,11200.00727586
GUERRERO (QRO),LANIX,July,6,1865.6621264366668,11193.97275862
MADERO (LEON),HISENSE,September,4,2790.088793105,11160.35517242
LA VICTORIA (QRO),HISENSE,October,4,2790.0882758625003,11160.353103450001
VIA ALTA SUR (LEON),MOTO,February,4,2779.315,11117.26
HIDALGO (CELAYA),HISENSE,February,4,2779.3113749999998,11117.245499999999
CORREGIDORA 4 (QRO),HISENSE,October,5,2223.277103448,11116.38551724
MAYOREO (QRO),XIAOMI,December,5,2223.276482756,11116.38241378
FIESTA (IRAPUATO),ZTE,August,6,1852.5874137916664,11115.52448275
ALAMEDA (QRO),LANIX,April,6,1852.5851724133333,11115.51103448
FIESTA (IRAPUATO),ZTE,December,9,1234.77,11112.93
CORREGIDORA 2 (QRO),KODAK,July,8,1378.44827586,11027.58620688
GALERIAS (QRO),SAM,October,2,5473.277586205,10946.55517241
LA CRUZ (QRO),XIAOMI,September,2,5473.275,10946.55
LEON CENTRO (LEON),ZTE,July,6,1823.8499425283333,10943.09965517
GUERRERO (QRO),HISENSE,December,4,2725.4316077575,10901.72643103
PLAZA MAYOR (LEON),MOTO,August,3,3631.321827586667,10893.96548276
GUERRERO (QRO),BLU,May,16,680.7112068975,10891.37931036
PLAZA MAYOR (LEON),APPLE,August,1,10861.21,10861.21
HIDALGO 2 (CELAYA),HUAWEI,June,3,3619.827533333333,10859.4826
LA CRUZ (QRO),SAM,February,4,2714.65862069,10858.63448276
GUERRERO (QRO),LANIX,June,6,1809.4839655166668,10856.9037931
URBAN (QRO),HONOR,October,3,3591.3801149433334,10774.14034483
BOULEVARES (QRO),HISENSE,July,3,3591.0954023,10773.2862069
GUERRERO (QRO),XIAOMI,February,4,2693.105,10772.42
VIA ALTA SUR (LEON),XIAOMI,October,3,3562.357126436667,10687.07137931
ALLENDE (CELAYA),HISENSE,December,4,2671.5568965525,10686.22758621
LA VICTORIA (QRO),NOKIA,August,6,1773.563610345,10641.38166207
PLAZA PATIO (QRO),NOKIA,August,5,2119.82758621,10599.13793105
CORREGIDORA 4 (QRO),KODAK,August,8,1324.568965515,10596.55172412
URBAN (QRO),APPLE,December,1,10559.48,10559.48
URBAN (QRO),APPLE,November,1,10559.48,10559.48
ANTEA (QRO),APPLE,October,1,10559.48,10559.48
MAYOREO (QRO),SAM,September,3,3504.889310343333,10514.667931029999
ANDADOR (CELAYA),ZTE,May,6,1752.4433908049998,10514.66034483
LEON CENTRO (LEON),NOKIA,July,6,1752.0122988516666,10512.07379311
LA VICTORIA (QRO),HUAWEI,June,3,3502.0112643666666,10506.0337931
FIESTA (IRAPUATO),ZTE,June,6,1737.6429310350002,10425.85758621
CORREGIDORA 2 (QRO),BLU,May,10,1042.241379311,10422.41379311
CONSTITUYENTES (QRO),NOKIA,June,4,2563.7931034475,10255.17241379
ALLENDE (CELAYA),LANIX,June,5,2050.862544828,10254.31272414
GUERRERO (QRO),HISENSE,January,5,2042.24006,10211.2003
CORREGIDORA 4 (QRO),HUAWEI,October,2,5085.35,10170.7
PLAZA MAYOR (LEON),XIAOMI,September,3,3389.9451724133337,10169.83551724
ANDADOR (CELAYA),HISENSE,January,3,3389.942466666667,10169.8274
HIDALGO 2 (CELAYA),HONOR,November,3,3389.9412333333335,10169.8237
MADERO (LEON),LANIX,June,5,2033.621507586,10168.10753793
ANDADOR (CELAYA),ZTE,August,5,2033.6189599999998,10168.094799999999
BOULEVARES (QRO),ZTE,May,6,1694.5402298849997,10167.241379309999
GALERIAS (QRO),XIAOMI,June,2,5042.24137931,10084.48275862
MADERO (LEON),HISENSE,July,3,3361.2085057466666,10083.62551724
CORREGIDORA 4 (QRO),ZTE,June,7,1440.0209359614284,10080.146551729998
FIESTA (IRAPUATO),ZTE,January,8,1257.7585714285713,10062.07
ALLENDE (CELAYA),HUAWEI,December,2,4999.1379,9998.2758
MADERO (QRO),HISENSE,June,3,3332.4731034466663,9997.41931034
URBAN (QRO),XIAOMI,February,4,2499.1375,9996.55
GUERRERO (QRO),KODAK,July,8,1243.7493534475,9949.99482758
FIESTA (IRAPUATO),BLU,July,33,574.656689656,9945.80344828
CORREGIDORA 3 (QRO),HUAWEI,November,2,4956.038275860001,9912.076551720002
HIDALGO (CELAYA),XIAOMI,April,2,4956.035,9912.07
PLAZA MAYOR (LEON),HONOR,February,3,3303.7348275866666,9911.20448276
CORREGIDORA 3 (QRO),NOKIA,September,4,2477.5862069,9910.3448276
MADERO (QRO),MOTO,January,4,2477.585,9910.34
GUERRERO (QRO),HONOR,September,2,4912.93344828,9825.86689656
PARQUE (CELAYA),HISENSE,August,3,3275.0018390799996,9825.005517239999
GUERRERO (QRO),XIAOMI,May,3,3274.99770115,9824.99310345
HIDALGO 2 (CELAYA),HISENSE,May,4,2456.03215,9824.1286
CORREGIDORA 3 (QRO),ZTE,August,6,1637.069367815,9822.41620689
MADERO (LEON),NOKIA,July,6,1637.0689655183332,9822.41379311
MAYOREO (QRO),HONOR,November,4,2447.41379311,9789.65517244
CONSTITUYENTES (QRO),ZTE,September,5,1956.03535931,9780.17679655
ALLENDE (CELAYA),XIAOMI,August,2,4869.83,9739.66
ALLENDE (CELAYA),XIAOMI,February,3,3246.2666666666664,9738.8
MADERO (QRO),XIAOMI,July,3,3246.264367813333,9738.793103439999
MADERO (LEON),XIAOMI,February,3,3246.263333333334,9738.79
CORREGIDORA 2 (QRO),LANIX,April,5,1947.414344828,9737.07172414
GALERIAS (QRO),XIAOMI,May,3,3217.5289655166666,9652.58689655
CORREGIDORA 2 (QRO),REALME,January,4,2412.9275,9651.71
ALLENDE (QRO),LANIX,July,5,1930.1728958899998,9650.86447945
HIDALGO (CELAYA),LANIX,May,5,1930.171172414,9650.85586207
LA VICTORIA (QRO),ZTE,April,6,1608.3337356316667,9650.00241379
PLAZA PATIO (QRO),KODAK,July,7,1378.44827586,9649.137931019999
PARQUE (QRO),HUAWEI,November,2,4784.05310345,9568.1062069
GALERIAS (QRO),MOTO,May,2,4783.620689655,9567.24137931
ANTEA (QRO),HISENSE,July,3,3188.7967816100004,9566.39034483
ALLENDE (CELAYA),HISENSE,October,3,3188.7947045999995,9566.384113799999
FIESTA (IRAPUATO),LANIX,June,5,1912.93537931,9564.67689655
CORREGIDORA 2 (QRO),BLU,June,15,637.068965518,9556.034482770001
VIA ALTA SUR (LEON),APPLE,October,1,9481.9,9481.9
LEON CENTRO (LEON),APPLE,February,1,9481.9,9481.9
PLAZA PATIO (QRO),APPLE,February,1,9481.9,9481.9
ALLENDE (QRO),APPLE,January,1,9481.9,9481.9
OBREGON (LEON),APPLE,December,1,9481.9,9481.9
CORREGIDORA 3 (QRO),HUAWEI,October,2,4740.52,9481.04
CONSTITUYENTES (QRO),HONOR,July,2,4740.51844828,9481.03689656
ANDADOR (CELAYA),XIAOMI,July,2,4740.51719655,9481.0343931
PARQUE (CELAYA),XIAOMI,February,3,3160.0609,9480.1827
PARQUE (CELAYA),HISENSE,May,3,3160.056666666667,9480.17
ALAMEDA (QRO),BLU,June,12,789.3678160941666,9472.41379313
GALERIAS (QRO),KODAK,August,7,1347.66009852,9433.62068964
CORREGIDORA 3 (QRO),HUAWEI,August,2,4697.415,9394.83
HIDALGO 2 (CELAYA),HONOR,July,2,4697.41375,9394.8275
MADERO (QRO),HISENSE,August,3,3131.324482756667,9393.97344827
HIDALGO 2 (CELAYA),HISENSE,January,4,2348.2759,9393.1036
CORREGIDORA 2 (QRO),REALME,February,4,2348.2475,9392.99
OBREGON (LEON),HUAWEI,January,2,4655.17235,9310.3447
ALLENDE (QRO),HUAWEI,January,2,4654.31155172,9308.62310344
PLAZA MAYOR (LEON),ZTE,May,7,1329.5567487685714,9306.89724138
URBAN (QRO),HISENSE,May,4,2326.7237068975,9306.89482759
CORREGIDORA 4 (QRO),NOKIA,December,8,1162.9314655150001,9303.451724120001
FIESTA (IRAPUATO),HISENSE,January,5,1852.5880000000002,9262.94
URBAN (QRO),MOTO,September,2,4611.209310345,9222.41862069
FIESTA (IRAPUATO),NOKIA,July,4,2305.1742241375,9220.69689655
ALLENDE (CELAYA),ZTE,May,5,1843.968,9219.84
CORREGIDORA 2 (QRO),ZTE,January,6,1525.0,9150.0
PARQUE (QRO),HISENSE,November,3,3045.4039080433336,9136.21172413
ALAMEDA (QRO),HUAWEI,April,2,4568.105,9136.21
GALERIAS (QRO),MOTO,October,2,4568.105,9136.21
ALLENDE (CELAYA),HUAWEI,May,3,3045.115747126667,9135.347241380001
CORREGIDORA 2 (QRO),ZTE,November,7,1304.55635468,9131.894482759999
HIDALGO (CELAYA),BLU,August,19,480.08179128947364,9121.554034499999
MADERO (QRO),MOTO,December,3,3016.3782758633333,9049.13482759
CORREGIDORA 4 (QRO),KODAK,July,7,1286.08374384,9002.58620688
LEON CENTRO (LEON),KODAK,August,7,1286.0833004914286,9002.58310344
OBREGON (LEON),HISENSE,April,4,2241.162625,8964.6505
CORREGIDORA 4 (QRO),HISENSE,September,4,2240.51887931,8962.07551724
MADERO (LEON),ZTE,November,6,1493.3924137933334,8960.35448276
LA VICTORIA (QRO),ZTE,October,7,1279.9271428571428,8959.49
CORREGIDORA 3 (QRO),BLU,June,13,685.4774535815384,8911.20689656
VIA ALTA SUR (LEON),HONOR,September,2,4438.795517245,8877.59103449
LA CRUZ (QRO),HONOR,September,2,4438.795517245,8877.59103449
ALLENDE (CELAYA),HONOR,September,2,4438.795517245,8877.59103449
VIA ALTA SUR (LEON),XIAOMI,April,2,4438.79465517,8877.58931034
PARQUE (QRO),HISENSE,December,4,2384.1975862066665,8875.87275862
LA VICTORIA (QRO),MOTO,October,2,4395.69034483,8791.38068966
LEON CENTRO (LEON),ALCATEL,May,5,1757.762,8788.81
ANDADOR (CELAYA),HUAWEI,June,3,2912.9313793133333,8738.79413794
